ref_bacen;nu_ordem;cnpj_if;dt_emissao;dt_vencimento;cd_inst_credito;cd_categ_emitente;cd_fonte_recurso;cnpj_agente_invest;cd_estado;cd_ref_bacen_investimento;cd_tipo_seguro;cd_empreendimento;cd_programa;cd_tipo_encarg_financ;cd_tipo_irrigacao;cd_tipo_agricultura;cd_fase_ciclo_producao;cd_tipo_cultivo;cd_tipo_intgr_consor;cd_tipo_grao_semente;vl_aliq_proagro;vl_juros;vl_prestacao_investimento;vl_prev_prod;vl_quantidade;vl_receita_bruta_esperada;vl_parc_credito;vl_rec_proprio;vl_perc_risco_stn;vl_perc_risco_fundo_const;vl_rec_proprio_srv;vl_area_financ;cd_subprograma;vl_produtiv_obtida;dt_fim_colheita;dt_fim_plantio;dt_inic_colheita;dt_inic_plantio;vl_juros_enc_finan_posfix;vl_perc_custo_efet_total;cd_contrato_stn;cd_cnpj_cadastrante;vl_area_informada;cd_ciclo_cultivar;cd_tipo_solo;pc_bonus_car
517256749;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23276760000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256751;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PI;;9;22371300951408;0001;9;00;0;51;00;0;0;;0.50;;900.00;1.00;18000.00;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256752;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23271920000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;1700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256752;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;8300.00;;0.00;100.00;;4.00;0056;;;;;;;;;;4.00;;;
517256753;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PI;;9;22371300951408;0001;9;00;0;51;00;0;0;;0.50;;900.00;1.00;18000.00;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256754;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256757;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;13105760989408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4500.00;;0.00;100.00;;3.00;0056;;;;;;;;;;3.00;;;
517256757;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256758;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256758;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;4.00;;8200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256758;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;2300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256759;1;07237373;2024-01-03;2025-01-03;5;2222;0502;;PI;;9;22386760074408;0001;9;00;0;88;00;0;0;;0.50;;1800.00;2.00;41400.00;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256760;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PB;;9;22371300074408;0001;9;00;0;55;00;0;0;;0.50;;34.00;1.00;10200.00;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256761;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;8500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256761;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256762;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256762;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23275580000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256763;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7900.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256763;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2100.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256764;1;89468565;2024-01-03;2024-10-01;5;2222;0201;;RS;;2;12014140000041;0001;9;01;3;22;00;2;0;2.50;4.00;;35.00;;21000.00;10500.00;;;;6300.00;0.73;0001;;2024-06-30;;2024-05-30;;;;;01181521;0.73;11;2;
517256765;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256766;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256766;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256767;1;07237373;2024-01-03;2025-01-03;5;2222;0502;;PB;;9;22050420444408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256768;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256768;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256769;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256770;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144000012408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256771;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256771;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256772;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256773;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256774;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4400.00;;0.00;100.00;;2.00;0056;;;;;;;;;;2.00;;;
517256774;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4600.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256774;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256775;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2640.00;;0.00;100.00;;1.20;0056;;;;;;;;;;1.20;;;
517256775;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;9360.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256776;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;7000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256776;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256777;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256778;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256778;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256778;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256779;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.50;0056;;;;;;;;;;0.50;;;
517256779;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;800.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256779;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256779;4;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256780;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;7800.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256780;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256781;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PB;;9;22371300074408;0001;9;00;0;55;00;0;0;;0.50;;1500.00;1.00;30000.00;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256782;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256783;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256784;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3900.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256784;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2100.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256785;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2400.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256785;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;3700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256785;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144000012408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256785;4;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3400.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256786;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;5996.37;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256786;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144900145408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256788;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13144020109408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256788;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13906750000408;0001;9;00;0;00;15;0;0;;0.50;;;1.00;;1800.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256789;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256790;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256791;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2400.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256791;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6600.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256792;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256793;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256793;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4130.25;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256794;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256794;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256795;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256795;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256797;1;02038232;2024-01-03;2028-12-15;8;2222;0505;;MG;;9;23271300193002;0153;9;00;0;00;00;0;0;;10.50;;;22.00;;176000.00;0.00;;;;14.96;0029;;;;;;;11.01;2023007301153;;14.96;;;
517256798;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256799;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256799;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23276760000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256800;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256800;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256801;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;6300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256801;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23144000012408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256801;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256802;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256803;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256805;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256805;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;1100.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256805;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4800.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256805;4;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300193002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1100.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256806;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256807;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;2.50;0056;;;;;;;;;;2.50;;;
517256807;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256808;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256809;1;07237373;2024-01-03;2025-01-03;5;2222;0502;;BA;;9;12050420444408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256810;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256810;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256810;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;988.13;;0.00;100.00;;0.13;0056;;;;;;;;;;0.13;;;
517256811;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256813;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256813;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256813;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256814;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256814;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256815;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;11924.64;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256816;1;07237373;2024-01-03;2034-01-03;5;2222;0502;;MA;;9;23144020109408;0001;9;00;0;00;00;0;0;;4.00;;;1.00;;4500.00;;0.00;50.00;;1.01;0057;;;;;;;4.00;;;1.01;;;
517256816;3;07237373;2024-01-03;2034-01-03;5;2222;0502;;MA;;9;23901070108408;0001;9;00;0;90;00;0;0;;4.00;;;16.00;;10325.00;;0.00;50.00;;0.54;0057;;;;;;;4.00;;;0.54;;;
517256817;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256817;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3774.60;;0.00;100.00;;0.60;0056;;;;;;;;;;0.60;;;
517256817;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3218.69;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256818;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PB;;9;22371300074408;0001;9;00;0;55;00;0;0;;0.50;;1200.00;1.00;24840.00;9920.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256819;1;07237373;2024-01-03;2026-01-03;5;2222;0502;;PB;;9;22371300074408;0001;9;00;0;55;00;0;0;;0.50;;1500.00;1.00;30000.00;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256820;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256820;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256820;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23276760000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;3500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256821;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;7500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256821;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256822;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271920000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;9900.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256823;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;13147730000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;900.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256823;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;11096.54;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256824;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PB;;9;23147706000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
